enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
14188,city_7,0.647,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,>4,110,0
4319,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,222,0
27280,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,500-999,Funded Startup,1,66,0
16551,city_16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,>20,100-500,Pvt Ltd,>4,9,1
6176,city_83,0.923,,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,never,326,0
25673,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,62,0
24029,city_21,0.624,,Has relevent experience,Full time course,Masters,STEM,6,100-500,,never,114,1
7609,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,1,39,0
24312,city_48,0.493,Male,Has relevent experience,no_enrollment,High School,,4,,,1,105,1
24637,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,102,0
12786,city_136,0.897,,Has relevent experience,Full time course,Graduate,STEM,,Oct-49,NGO,,26,1
28005,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,8,500-999,Funded Startup,1,134,0
111,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,1000-4999,Pvt Ltd,3,25,0
18713,city_114,0.926,,No relevent experience,Full time course,Masters,STEM,<1,50-99,Pvt Ltd,1,23,0
20194,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,500-999,Pvt Ltd,1,72,0
10001,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,5,,,never,6,1
11939,city_50,0.896,Male,Has relevent experience,no_enrollment,Masters,STEM,16,50-99,NGO,2,34,0
8104,city_13,0.827,Male,Has relevent experience,no_enrollment,Masters,STEM,13,1000-4999,Pvt Ltd,never,15,0
3442,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Oct-49,Pvt Ltd,1,53,0
1063,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,2,82,0
17668,city_75,0.939,Male,No relevent experience,no_enrollment,,,5,,,never,58,0
31136,city_42,0.563,,No relevent experience,Full time course,High School,,2,,,never,21,1
30016,city_64,0.666,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,50-99,Pvt Ltd,>4,107,0
31380,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,1,17,0
8181,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,34,0
6618,city_21,0.624,,Has relevent experience,Part time course,Graduate,STEM,7,10000+,Pvt Ltd,4,34,1
30319,city_61,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,,,2,38,0
31002,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,>20,,,>4,69,1
18712,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,2,500-999,Public Sector,1,7,1
1196,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,,,1,77,1
8414,city_160,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,2,24,0
20521,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,98,1
27994,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Funded Startup,1,64,0
4143,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,2,29,0
15933,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,5,5000-9999,Pvt Ltd,1,77,0
7168,city_16,0.91,Male,Has relevent experience,Part time course,Graduate,STEM,>20,50-99,Pvt Ltd,3,14,0
8847,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Public Sector,3,66,0
26274,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,4,10000+,Pvt Ltd,1,11,0
16778,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,1,500-999,Pvt Ltd,1,218,0
33256,city_70,0.698,Male,No relevent experience,Full time course,Graduate,STEM,2,,,2,106,0
18433,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,6,1000-4999,Pvt Ltd,2,65,0
1972,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Pvt Ltd,2,162,0
17786,city_105,0.794,Male,Has relevent experience,no_enrollment,,,6,50-99,,1,20,0
24816,city_103,0.92,Male,No relevent experience,Full time course,Masters,STEM,13,1000-4999,Public Sector,2,62,0
7399,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,10,,,2,4,0
19810,city_114,0.926,Male,Has relevent experience,Part time course,Masters,STEM,13,10000+,Pvt Ltd,2,42,0
15684,city_142,0.727,,Has relevent experience,Part time course,Graduate,STEM,6,Oct-49,Pvt Ltd,1,43,0
19948,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,5,10000+,Pvt Ltd,1,28,0
32398,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,4,1000-4999,Pvt Ltd,1,6,0
33152,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,100-500,Pvt Ltd,1,11,0
26620,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,,,2,28,1
24885,city_21,0.624,Female,Has relevent experience,,Graduate,STEM,3,100-500,Pvt Ltd,1,52,0
10989,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,NGO,>4,110,0
23806,city_114,0.926,,Has relevent experience,Full time course,,,,100-500,,1,35,0
2634,city_90,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,10,,,>4,206,0
2389,city_28,0.939,Male,Has relevent experience,no_enrollment,High School,,6,<10,Early Stage Startup,never,31,0
7124,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,2,86,0
33341,city_75,0.939,Male,Has relevent experience,Full time course,High School,,6,50-99,Pvt Ltd,1,28,0
24181,city_7,0.647,Male,Has relevent experience,Part time course,Masters,STEM,11,Oct-49,,never,24,0
31260,city_8,0.698,Female,No relevent experience,Full time course,Masters,STEM,4,,,1,72,0
16833,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Business Degree,>20,10000+,Pvt Ltd,>4,79,0
25652,city_102,0.804,,No relevent experience,no_enrollment,Masters,Business Degree,5,,,2,157,1
29864,city_100,0.887,Male,Has relevent experience,no_enrollment,High School,,3,50-99,Pvt Ltd,1,26,0
28039,city_94,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,81,0
481,city_1,0.847,Male,No relevent experience,Full time course,High School,,9,,,1,60,0
11343,city_126,0.479,,No relevent experience,Full time course,Graduate,Other,3,,,3,11,1
33168,city_21,0.624,Female,Has relevent experience,Full time course,Masters,STEM,<1,<10,Pvt Ltd,1,29,1
21176,city_175,0.776,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,500-999,Pvt Ltd,2,103,0
11387,city_75,0.939,Male,No relevent experience,no_enrollment,Primary School,,3,,,never,23,0
1733,city_75,0.939,,Has relevent experience,no_enrollment,Graduate,STEM,7,Oct-49,Pvt Ltd,1,170,0
21253,city_103,0.92,,No relevent experience,Full time course,Graduate,STEM,5,,,1,42,1
5532,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Oct-49,Pvt Ltd,>4,46,0
12382,city_21,0.624,,No relevent experience,Full time course,Masters,STEM,15,1000-4999,Public Sector,3,174,0
28205,city_103,0.92,Female,Has relevent experience,Part time course,Graduate,STEM,10,50-99,Pvt Ltd,2,80,0
12800,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,16,Oct-49,Pvt Ltd,1,46,1
31399,city_19,0.682,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,,,4,51,0
27789,city_103,0.92,Female,No relevent experience,Full time course,Graduate,STEM,3,,,never,109,1
25818,city_67,0.855,Male,Has relevent experience,no_enrollment,High School,,16,,,1,28,0
13480,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Early Stage Startup,1,144,1
11159,city_70,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,,,1,14,1
25610,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,11,,Pvt Ltd,>4,62,0
13743,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,<10,Pvt Ltd,4,108,0
23419,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,9,<10,Early Stage Startup,1,12,0
9627,city_11,0.55,Female,No relevent experience,Full time course,Graduate,STEM,4,,,never,25,0
9133,city_67,0.855,Male,No relevent experience,Part time course,High School,,4,50-99,Pvt Ltd,2,96,0
7661,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Business Degree,7,100-500,Funded Startup,1,39,0
8604,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,14,10000+,Pvt Ltd,>4,43,0
14861,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,12,,,>4,30,1
17766,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,27,0
5642,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,500-999,Pvt Ltd,1,31,0
6034,city_162,0.767,,Has relevent experience,Full time course,Graduate,STEM,3,50-99,Public Sector,,55,0
19819,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,1,29,0
8265,city_160,0.92,Male,No relevent experience,no_enrollment,High School,,3,,,never,34,0
31695,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,81,0
28075,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,4,50-99,,1,112,0
22976,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Oct-49,Funded Startup,1,15,0
31229,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,2,32,1
25182,city_61,0.913,,No relevent experience,no_enrollment,High School,,2,100-500,Pvt Ltd,never,58,0
1519,city_136,0.897,,No relevent experience,Part time course,Masters,STEM,6,50-99,Funded Startup,1,66,0
26049,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,1,,,never,176,1
28560,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,16,Oct-49,,1,54,0
31977,city_16,0.91,Male,No relevent experience,no_enrollment,High School,,7,,Pvt Ltd,never,104,0
23788,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,1,46,0
15912,city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Humanities,4,,Pvt Ltd,2,166,0
27254,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Funded Startup,3,40,0
10679,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,Oct-49,Pvt Ltd,1,17,0
8757,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,,,1,26,1
13616,city_7,0.647,Male,No relevent experience,Full time course,Masters,STEM,4,,,1,36,0
26148,city_150,0.698,Other,No relevent experience,,Graduate,STEM,2,,,never,143,1
32423,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,Oct-49,,2,23,0
7344,city_104,0.924,Male,No relevent experience,no_enrollment,Primary School,,3,,,never,314,0
15810,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,29,0
9398,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,7,10000+,Public Sector,1,56,1
7861,city_74,0.579,,Has relevent experience,no_enrollment,Graduate,STEM,7,Oct-49,Pvt Ltd,3,26,1
14058,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,Humanities,10,<10,Pvt Ltd,>4,14,0
28445,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,,,never,31,1
3966,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,6,,,1,114,1
11526,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,Humanities,16,500-999,,3,7,0
17907,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,90,0
33331,city_94,0.698,Male,Has relevent experience,Part time course,Graduate,STEM,4,,,1,28,1
30261,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,2,67,0
18623,city_128,0.527,Male,No relevent experience,Part time course,Graduate,Business Degree,4,,,1,35,0
2499,city_57,0.866,Male,Has relevent experience,Part time course,Masters,STEM,11,1000-4999,Pvt Ltd,1,214,0
25044,city_21,0.624,,No relevent experience,Full time course,Graduate,STEM,<1,10000+,Pvt Ltd,1,166,0
32653,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Public Sector,2,55,0
17060,city_61,0.913,,No relevent experience,no_enrollment,Primary School,,1,,,never,160,0
31013,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,17,50-99,Funded Startup,2,8,0
3832,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,,,1,158,0
15462,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,1,84,0
6243,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,8,Oct-49,Funded Startup,4,77,0
12489,city_150,0.698,Other,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,31,0
23597,city_75,0.939,Male,Has relevent experience,Full time course,Phd,STEM,>20,,,>4,50,0
13033,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,14,Oct-49,Funded Startup,2,77,0
12164,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,10000+,Pvt Ltd,never,85,1
27230,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Funded Startup,1,54,0
31332,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,31,0
26445,city_46,0.762,Male,No relevent experience,Part time course,Graduate,Business Degree,<1,100-500,Pvt Ltd,1,74,1
1805,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Funded Startup,1,81,1
13671,city_136,0.897,,Has relevent experience,no_enrollment,Masters,STEM,8,5000-9999,NGO,1,102,0
29508,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,24,0
16716,city_100,0.887,,No relevent experience,Part time course,Graduate,STEM,5,<10,Pvt Ltd,3,20,0
19098,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,,,2,33,0
178,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,,1,106,0
18236,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,6,10000+,Pvt Ltd,1,32,0
1229,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,16,0
26079,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,1000-4999,Pvt Ltd,1,135,0
294,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,500-999,Pvt Ltd,2,212,0
29948,city_103,0.92,,Has relevent experience,Part time course,Graduate,STEM,6,,,never,58,1
18599,city_114,0.926,Male,No relevent experience,Full time course,Masters,STEM,4,Oct-49,Public Sector,4,40,1
4351,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,37,0
3538,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,>4,86,0
22595,city_100,0.887,Male,Has relevent experience,no_enrollment,Primary School,,4,Oct-49,Pvt Ltd,1,14,0
24879,city_21,0.624,,Has relevent experience,no_enrollment,Masters,STEM,5,1000-4999,Pvt Ltd,1,110,0
13744,city_136,0.897,Male,Has relevent experience,,Graduate,STEM,6,100-500,NGO,1,334,0
26659,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,1000-4999,Pvt Ltd,2,70,0
4771,city_105,0.794,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,Oct-49,,3,6,0
20470,city_114,0.926,,No relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,>4,18,1
25501,city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,5,,,1,96,1
25014,city_16,0.91,,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,3,138,0
17340,city_176,0.764,,Has relevent experience,Full time course,Graduate,STEM,6,Oct-49,Early Stage Startup,1,7,0
24182,city_89,0.925,Female,Has relevent experience,no_enrollment,Masters,STEM,19,10000+,Pvt Ltd,never,24,0
32361,city_41,0.827,Male,Has relevent experience,no_enrollment,Masters,STEM,15,1000-4999,,1,83,0
29198,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,>4,52,0
10906,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,1000-4999,Pvt Ltd,1,91,0
8340,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,Oct-49,Funded Startup,1,91,0
3623,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,1,56,0
19901,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,19,5000-9999,Pvt Ltd,>4,37,0
6466,city_21,0.624,,No relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,39,0
4010,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,64,0
9278,city_21,0.624,,Has relevent experience,,Graduate,STEM,6,1000-4999,Pvt Ltd,1,66,0
32048,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,2,118,0
20697,city_145,0.555,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Oct-49,Funded Startup,1,134,1
5937,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,100-500,Pvt Ltd,2,90,0
20929,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,5,100-500,Pvt Ltd,2,11,1
16056,city_55,0.739,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,Oct-49,Pvt Ltd,1,119,0
32338,city_123,0.738,Male,No relevent experience,Full time course,Masters,Other,4,,Pvt Ltd,never,68,1
7299,city_138,0.836,Male,No relevent experience,no_enrollment,Primary School,,1,,,never,17,0
22018,city_91,0.691,Male,Has relevent experience,Full time course,Graduate,STEM,6,,,1,60,1
32008,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Funded Startup,2,44,0
6639,city_16,0.91,,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,1,94,0
24859,city_102,0.804,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Public Sector,>4,28,1
6478,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,16,500-999,Pvt Ltd,1,105,0
28835,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,10000+,Pvt Ltd,1,44,1
18178,city_20,0.796,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,2,79,0
31334,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Funded Startup,1,48,0
4638,city_11,0.55,Male,Has relevent experience,Part time course,High School,,4,,,1,32,1
2720,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,7,<10,Early Stage Startup,1,4,0
25211,city_136,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,2,70,0
8230,city_138,0.836,Male,No relevent experience,no_enrollment,Primary School,,1,,,never,34,0
3205,city_143,0.74,Male,No relevent experience,Full time course,Graduate,STEM,2,,,never,141,1
24592,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,19,Oct-49,Pvt Ltd,2,167,0
28037,city_102,0.804,Male,Has relevent experience,no_enrollment,Phd,STEM,19,500-999,Pvt Ltd,2,72,0
19122,city_103,0.92,,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,150,0
16267,city_160,0.92,,No relevent experience,no_enrollment,High School,,3,,,never,4,0
31417,city_100,0.887,,No relevent experience,Full time course,High School,,4,,Pvt Ltd,never,76,0
